date,location_key,search_trends_cough,search_trends_fever
2022-07-25,TM,,
2020-12-05,TM,,
2021-06-07,TM,,
2020-10-04,TM,,
2020-08-01,TM,,
2020-12-23,TM,,
2020-10-25,TN,,
2021-06-16,TN,,
2022-03-12,TN,,
2021-02-16,TN,,
2022-03-23,TN,,
2020-08-19,TN,,
2021-09-13,TN,,
2021-12-23,TO,,
2021-06-25,TO,,
2022-03-08,TO,,
2020-11-23,TO,,
2020-09-05,TO,,
2022-03-18,TO,,
2021-10-13,TO,,
2022-02-26,TO,,
2022-07-15,TO,,
2021-02-06,TO,,
2021-11-19,TO,,
2022-09-10,TO,,
2020-10-24,TO,,
2021-03-01,TO,,
2021-04-28,TO,,
2021-10-24,TO,,
2021-07-03,TR,,
2022-04-28,TR,,
2022-08-21,TR,,
2020-09-21,TR,,
2022-06-04,TR,,
2022-05-23,TR,,
2020-07-31,TR,,
2021-07-05,TR,,
2020-07-18,TT,,
2021-01-28,TT,,
2022-03-15,TT,,
2020-08-24,TT,,
2022-06-21,TT,,
2022-01-30,TT,,
2020-08-23,TT,,
2021-04-29,TT,,
2022-03-12,TT,,
2022-08-05,TT,,
2020-08-03,TT,,
2021-03-30,TT,,
2021-06-04,TT,,
2021-12-04,TT,,
2021-07-06,TT,,
2022-04-04,TT,,
2021-09-02,TT,,
2021-09-02,TV,,
2021-08-12,TV,,
2022-02-16,TV,,
2022-04-14,TV,,
2020-10-31,TV,,
2021-09-07,TV,,
2021-03-21,TV,,
2021-06-01,TV,,
2021-02-28,TV,,
2022-01-28,TV,,
2020-12-12,TV,,
2020-09-22,TV,,
2020-12-26,TV,,
2021-11-27,TV,,
2021-07-22,TZ,,
2020-08-18,TZ,,
2020-11-21,TZ,,
2020-07-19,TZ,,
2022-02-21,TZ,,
2022-05-06,UA,,
2021-01-24,UA,,
2022-09-15,UA,,
2022-06-30,UA,,
2022-05-02,UA,,
2022-07-02,UA,,
2021-12-09,UA,,
2021-07-31,UA,,
2021-12-14,UA,,
2021-02-26,UA,,
2021-09-05,UG,,
2021-06-09,UG,,
2021-07-29,UG,,
2021-08-18,UG,,
2021-01-02,UG,,
2022-02-17,UG,,
2022-05-06,UG,,
2022-02-27,UG,,
2021-04-29,UG,,
2020-10-27,UG,,
2021-08-08,UM,,
2021-07-02,UM,,
2021-07-16,UM,,
2021-05-08,UM,,
2021-11-17,UM,,
2020-12-25,UM,,
2022-09-09,UM,,
2020-08-04,UM,,
2020-12-31,UM,,
2022-08-04,UY,,
2022-01-30,UY,,
2020-09-21,UY,,
2022-04-04,UY,,
2021-03-17,UY,,
2020-10-29,UY,,
2021-09-14,UY,,
2021-07-25,UZ,,
2020-07-24,UZ,,
2021-03-31,UZ,,
2021-08-28,UZ,,
2022-02-27,UZ,,
2021-03-12,UZ,,
2020-08-21,UZ,,
2020-07-13,UZ,,
2021-07-15,UZ,,
2021-07-13,UZ,,
2022-05-20,UZ,,
2022-08-25,UZ,,
2021-06-03,UZ,,
2021-06-27,UZ,,
2021-02-14,UZ,,
2022-08-04,UZ,,
2021-05-07,UZ,,
2021-03-19,VA,,
2021-06-15,VA,,
2020-10-24,VA,,
2021-04-24,VC,,
2021-12-21,VC,,
2022-04-12,VC,,
2022-05-19,VC,,
2022-01-09,VC,,
2022-09-05,VC,,
2021-05-15,VC,,
2022-05-31,VC,,
2022-06-24,VC,,
2022-05-31,VE,,
2020-11-12,VE,,
2022-08-26,VE,,
2020-11-28,VE,,
2020-12-16,VE,,
2021-12-26,VE,,
2022-01-20,VE,,
2021-12-05,VG,,
2021-09-14,VG,,
2022-01-08,VG,,
2021-11-23,VG,,
2021-12-09,VG,,
2020-11-09,VG,,
2021-09-30,VG,,
2021-01-20,VG,,
2021-06-24,VG,,
2021-05-16,VG,,
2022-03-19,VG,,
2020-12-03,VG,,
2020-12-20,VI,,
2022-05-17,VI,,
2021-06-25,VI,,
2021-09-02,VI,,
2021-09-06,VI,,
2022-04-18,VI,,
2021-08-27,VI,,
2021-01-28,VI,,
2021-09-17,VN,,
2021-04-14,VN,,
2021-11-20,VN,,
2022-07-03,VN,,
2020-10-21,VN,,
2021-07-11,VN,,
2021-08-11,VN,,
2022-03-10,VN,,
2021-06-28,VN,,
2022-06-17,VU,,
2021-12-10,VU,,
2020-10-09,VU,,
2020-10-28,VU,,
2022-04-30,VU,,
2021-01-13,VU,,
2022-08-28,VU,,
2021-05-08,VU,,
2021-02-19,VU,,
2020-07-02,WF,,
2022-09-10,WF,,
2021-12-29,WF,,
2020-08-05,WF,,
2021-09-24,WF,,
2022-01-18,WF,,
2021-02-19,WF,,
2021-08-10,WF,,
2020-09-16,WF,,
2022-05-20,WF,,
2021-09-13,WF,,
2021-11-01,WF,,
2021-05-27,WF,,
2022-01-08,WS,,
2021-07-16,WS,,
2021-06-04,WS,,
2020-10-23,WS,,
2022-01-20,WS,,
2021-01-09,WS,,
2020-09-02,WS,,
2022-01-03,WS,,
2021-02-05,WS,,
2022-03-06,WS,,
2021-05-14,WS,,
2021-11-19,WS,,
2020-10-01,WS,,
2020-08-13,WS,,
2022-01-24,XK,,
2021-01-18,XK,,
2021-01-19,XK,,
2020-07-01,XK,,
2021-04-24,XK,,
2020-07-08,XK,,
2021-01-13,XK,,
2020-09-06,XK,,
2020-07-30,XK,,
2021-02-04,XK,,
2021-10-16,XK,,
2021-02-17,XK,,
2020-09-30,XK,,
2021-12-31,YE,,
2020-10-25,YE,,
2022-08-08,YE,,
2020-12-09,YE,,
2022-04-08,YE,,
2020-10-29,YE,,
2021-01-14,YE,,
2021-11-24,YE,,
2020-10-24,YE,,
2022-04-23,YE,,
2022-06-12,YE,,
2021-12-15,YE,,
2022-07-09,YE,,
2022-08-26,YT,,
2022-08-14,YT,,
2022-01-02,YT,,
2021-03-27,YT,,
2021-04-28,YT,,
2021-01-31,YT,,
2022-03-04,YT,,
2021-04-14,ZA,,
2022-06-05,ZA,,
2022-05-11,ZA,,
2022-02-09,ZA,,
2021-05-18,ZA,,
2021-06-17,ZA,,
2021-03-26,ZA,,
2022-01-31,ZA,,
2021-12-23,ZA,,
2020-10-16,ZA,,
2021-09-06,ZA,,
2022-06-23,ZA,,
2022-08-06,ZA,,
2021-09-25,ZA,,
2021-12-14,ZM,,
2022-07-29,ZM,,
2020-07-31,ZM,,
2021-05-25,ZM,,
2020-07-22,ZM,,
2021-11-14,ZM,,
2020-10-05,ZM,,
2022-04-30,ZM,,
2020-09-04,ZM,,
2021-07-24,ZM,,
2021-03-06,ZW,,
2021-05-28,ZW,,
2020-07-15,ZW,,
2021-01-21,ZW,,
2020-10-18,ZW,,
2022-01-22,ZW,,
2021-07-19,ZW,,
2021-01-04,ZW,,
2021-03-18,RO,,
2022-05-26,RO,,
2021-08-09,RO,,
2020-11-14,RO,,
2021-02-09,RO,,
2020-11-11,RO,,
2021-04-08,RO,,
2021-02-25,AD,,
2021-12-12,AD,,
2022-03-01,AD,,
2020-12-25,AD,,
2021-11-18,AD,,
2022-03-09,AD,,
2021-10-03,AD,,
2022-09-10,AE,,
2021-09-26,AE,,
2020-07-26,AE,,
2021-06-06,AE,,
2021-03-09,AE,,
2021-02-14,AE,,
2021-08-21,AF,,
2022-06-12,AF,,
2022-02-24,AF,,
2020-07-31,AF,,
2021-06-15,AF,,
2021-02-10,AF,,
2022-06-11,AF,,
2020-07-16,AF,,
2021-11-30,AG,,
2021-04-30,AG,,
2021-04-03,AG,,
2020-08-30,AG,,
2021-09-26,AG,,
2020-10-08,AG,,
2022-04-09,AG,,
2021-10-19,AG,,
2022-04-04,AG,,
2021-07-13,AI,,
2021-12-27,AI,,
2021-09-09,AI,,
2021-06-05,AI,,
2022-06-29,AI,,
2021-09-03,AI,,
2022-01-23,AI,,
2022-03-05,AI,,
2022-01-11,AL,,
2021-10-28,AL,,
2021-10-25,AL,,
2022-04-01,AL,,
2020-10-14,AL,,
2021-12-12,AM,,
2021-11-18,AM,,
2021-12-21,AM,,
2021-11-12,AM,,
2021-01-04,AM,,
2021-09-15,AM,,
2022-06-01,AM,,
2022-08-15,AM,,
2022-01-30,AM,,
2022-08-22,AM,,
2022-04-11,AM,,
2021-01-10,AM,,
2022-03-11,AM,,
2022-09-10,AM,,
2020-10-26,AM,,
2022-08-08,AN,,
2022-05-17,AN,,
2021-02-08,AN,,
2020-09-29,AN,,
2020-12-29,AN,,
2020-08-05,AN,,
2021-12-31,AN,,
2022-01-19,AN,,
2022-01-20,AO,,
2020-09-02,AO,,
2020-12-28,AO,,
2021-07-29,AO,,
2021-10-06,AO,,
2020-11-29,AO,,
2022-04-13,AO,,
2020-10-08,AO,,
2020-08-02,AO,,
2021-01-29,AO,,
2022-02-04,AO,,
2022-07-18,AO,,
2022-08-08,AO,,
2022-08-16,AO,,
2020-12-30,AQ,,
2022-04-13,AQ,,
2022-09-07,AQ,,
2021-11-23,AQ,,
2021-11-24,AQ,,
2020-11-18,AQ,,
2022-09-04,AQ,,
2021-10-14,AQ,,
2022-06-18,AR,,
2021-07-25,AS,,
2021-10-23,AS,,
2022-04-02,AS,,
2021-11-12,AS,,
2022-07-30,AS,,
2022-07-19,AS,,
2022-08-12,AS,,
2021-08-05,AS,,
2021-09-18,AS,,
2021-05-29,AS,,
2021-04-16,AS,,
2022-05-06,AS,,
2022-04-21,AS,,
2021-05-30,AS,,
2021-06-13,AS,,
2022-03-08,AS,,
2020-07-02,AS,,
2020-09-11,AT,,
2022-06-13,AT,,
2022-01-02,AT,,
2021-07-29,AT,,
2022-01-10,AT,,
2022-01-13,AT,,
2022-05-11,AT,,
2021-09-13,AT,,
2021-06-30,AT,,
2020-08-21,AT,,
2020-09-17,AU,4.81,4.39
2020-08-15,AU,5.33,4.17
2021-04-28,AU,7.97,4.96
2022-09-04,AU,10.3,5.68
2022-06-24,AU,14.13,6.74
2020-08-27,AU,5.4,4.51
2022-08-04,AU,11.86,6.73
2021-01-16,AU,4.6,3.9
2020-08-31,AU,5.77,4.82
2021-05-05,AW,,
2021-07-28,AW,,
2021-03-15,AW,,
2020-07-13,AW,,
2022-06-07,AW,,
2021-09-17,AW,,
2022-01-21,AW,,
2022-07-26,AW,,
2021-02-19,AW,,
2021-12-13,AW,,
2021-12-20,AW,,
2021-02-26,AW,,
2020-10-20,AW,,
2021-03-18,AZ,,
2020-11-29,AZ,,
2022-05-12,AZ,,
2020-08-25,AZ,,
2021-10-24,AZ,,
2022-01-06,AZ,,
2020-12-06,AZ,,
2021-02-08,BA,,
2022-01-25,BA,,
2022-08-08,BA,,
2021-11-29,BA,,
2020-07-11,BA,,
2021-06-15,BB,,
2021-05-19,BB,,
2021-07-19,BB,,
2020-07-29,BD,,
2020-10-21,BD,,
2021-10-23,BD,,
2022-01-02,BD,,
2022-04-12,BD,,
2021-06-15,BD,,
2022-09-11,BD,,
2022-09-09,BD,,
2021-08-14,BD,,
2021-05-26,BD,,
2021-04-16,BD,,
2022-09-04,BD,,
2020-11-06,BE,,
2020-09-06,BE,,
2021-04-23,BE,,
2021-01-27,BE,,
2020-12-16,BE,,
2020-08-09,BE,,
2020-08-07,BE,,
2021-02-27,BE,,
2021-05-19,BE,,
2021-03-11,BE,,
2021-06-12,BF,,
2022-07-28,BF,,
2021-03-16,BF,,
2020-12-07,BF,,
2021-06-27,BF,,
2021-10-07,BF,,
2020-08-29,BF,,
2022-03-19,BF,,
2020-10-06,BF,,
2020-12-09,BF,,
2020-12-20,BF,,
2022-02-16,BF,,
2020-09-27,BG,,
2021-11-25,BG,,
2021-03-04,BG,,
2021-03-15,BG,,
2020-11-19,BG,,
2022-08-13,BG,,
2021-06-22,BG,,
2021-06-11,BG,,
2022-05-15,BG,,
2021-12-18,BG,,
2022-04-08,BG,,
2022-08-01,BH,,
2020-09-08,BH,,
2022-07-03,BH,,
2020-10-03,BH,,
2021-01-17,BH,,
2021-08-21,BH,,
2020-10-05,BH,,
2022-02-19,BH,,
2021-09-14,BH,,
2022-07-23,BI,,
2021-04-03,BI,,
2022-07-22,BI,,
2022-02-25,BI,,
2022-02-03,BI,,
2022-07-25,BI,,
2022-06-14,BI,,
2022-06-09,BJ,,
2020-08-26,BJ,,
2021-05-31,BJ,,
2020-08-14,BJ,,
2022-02-20,BJ,,
2021-05-27,BJ,,
2021-08-01,BM,,
2022-05-15,BM,,
2021-03-22,BM,,
2021-02-15,BM,,
2022-04-14,BM,,
2020-07-10,BM,,
2021-10-09,BM,,
2022-04-10,BM,,
2021-01-02,BM,,
2021-09-24,BM,,
2021-07-09,BM,,
2020-12-26,BM,,
2021-07-31,BM,,
2020-10-04,BN,,
2021-05-09,BN,,
2022-03-30,BN,,
2022-09-14,BN,,
2020-08-10,BN,,
2021-07-29,BN,,
2021-11-08,BN,,
2021-07-17,BN,,
2022-03-19,BO,,
2022-01-30,BO,,
2021-12-15,BO,,
2021-12-12,BO,,
2021-12-08,BO,,
2020-12-30,BO,,
2021-06-12,BO,,
2021-07-30,BO,,
2022-09-03,BO,,
2021-04-06,BO,,
2020-08-20,BO,,
2020-09-08,BO,,
2022-03-10,BO,,
2020-08-30,BO,,
2021-07-04,BQ,,
2021-11-25,BQ,,
2021-03-29,BQ,,
2020-09-19,BQ,,
2022-06-26,BQ,,
2021-05-01,BQ,,
2022-07-23,BQ,,
2021-10-19,BQ,,
2021-01-14,BQ,,
2021-10-26,BQ,,
2022-09-14,BQ,,
2021-07-21,BQ,,
2022-07-17,BR,,
2020-09-13,BS,,
2021-09-18,BS,,
2021-05-30,BS,,
2022-06-24,BS,,
2021-10-21,BS,,
2021-11-08,BS,,
2022-06-16,BS,,
2020-08-13,BS,,
2022-07-28,BS,,
2022-03-23,BS,,
2020-10-13,BT,,
2020-12-28,BT,,
2020-11-14,BT,,
2021-09-07,BT,,
2022-08-26,BT,,
2021-10-31,BT,,
2021-05-13,BT,,
2021-04-16,BT,,
2022-09-09,BV,,
2021-10-01,BV,,
2021-06-15,BV,,
2021-08-22,BV,,
2022-08-01,BV,,
2021-07-11,BV,,
2021-10-20,BV,,
2020-12-21,BV,,
2021-03-25,BV,,
2022-06-24,BW,,
2021-01-29,BW,,
2022-02-23,BW,,
2021-04-02,BW,,
2022-02-24,BW,,
2021-06-25,BW,,
2020-12-31,BY,,
2022-05-09,BY,,
2020-07-21,BY,,
2021-03-12,BY,,
2022-04-16,BY,,
2022-06-08,BY,,
2022-01-18,BY,,
2021-04-20,BY,,
2020-08-05,BY,,
2020-09-14,BZ,,
2021-01-14,BZ,,
2020-08-16,BZ,,
2021-12-10,BZ,,
2021-07-14,BZ,,
2021-12-14,BZ,,
2021-05-24,BZ,,
2021-08-24,BZ,,
2022-07-23,BZ,,
2022-06-05,BZ,,
2021-06-29,BZ,,
2021-10-31,BZ,,
2021-06-10,BZ,,
2020-10-06,BZ,,
2022-03-30,CA,,
2020-11-24,CA,,
2021-06-27,CA,,
2021-04-16,CA,,
2022-01-10,CA,,
2020-07-16,CA,,
2021-05-15,CA,,
2021-02-02,CA,,
2022-08-21,CA,,
2021-12-19,CA,,
2022-02-13,CA,,
2021-10-24,CA,,
2021-03-28,CA,,
2021-06-29,CC,,
2022-08-25,CC,,
2020-09-15,CC,,
2021-02-14,CC,,
2022-05-18,CC,,
2022-06-03,CC,,
2021-02-16,CC,,
2021-05-11,CC,,
2020-08-13,CC,,
2020-08-26,CD,,
2021-03-28,CD,,
2022-02-11,CD,,
2022-06-11,CD,,
2022-04-24,CD,,
2020-09-13,CD,,
2022-05-13,CD,,
2020-09-20,CD,,
2022-04-29,CD,,
2022-05-04,CD,,
2022-05-24,CD,,
2021-10-21,CF,,
2021-07-29,CF,,
2021-10-15,CF,,
2022-02-22,CF,,
2020-07-20,CF,,
2022-02-19,CF,,
2021-10-22,CF,,
2021-10-08,CG,,
2021-04-18,CG,,
2021-07-12,CG,,
2020-07-12,CG,,
2021-01-01,CG,,
2021-04-22,CG,,
2020-08-11,CG,,
2020-11-10,CG,,
2021-03-05,CG,,
2022-09-08,CG,,
2021-11-18,CG,,
2021-01-27,CH,,
2021-10-11,CH,,
2022-08-15,CH,,
2021-10-31,CH,,
2021-01-15,CH,,
2021-11-12,CH,,
2022-05-19,CH,,
2021-08-01,CI,,
2021-06-17,CI,,
2021-12-20,CI,,
2021-11-29,CI,,
2020-12-16,CI,,
2021-12-15,CI,,
2021-12-23,CI,,
2021-12-02,CI,,
2022-08-01,CI,,
2021-07-25,CI,,
2022-06-23,CI,,
2022-08-08,CI,,
2021-02-20,CI,,
2022-03-07,CI,,
2022-04-20,CK,,
2021-08-11,CK,,
2021-05-29,CK,,
2021-01-17,CK,,
2022-07-11,CK,,
2022-07-28,CK,,
2021-08-08,CK,,
2021-02-07,CK,,
2021-07-11,CK,,
2020-10-02,CK,,
2021-02-01,CK,,
2020-10-29,CK,,
2022-03-11,CK,,
2022-06-20,CK,,
2022-08-31,CK,,
2022-04-03,CL,,
2022-09-14,CL,,
2022-03-20,CL,,
2021-01-07,CL,,
2021-01-17,CL,,
2021-12-16,CL,,
2021-03-26,CL,,
2021-04-16,CL,,
2021-03-14,CM,,
2021-05-22,CM,,
2021-08-23,CM,,
2021-05-03,CM,,
2021-09-17,CM,,
2021-04-27,CM,,
2021-01-28,CM,,
2021-05-26,CM,,
2020-07-22,CM,,
2021-10-27,CM,,
2020-07-02,CM,,
2021-12-18,CM,,
2020-08-04,CM,,
2020-08-25,CM,,
2021-05-11,CM,,
2022-05-14,CM,,
2021-12-12,CN,,
2020-08-13,CN,,
2022-02-28,CN,,
2022-03-18,CN,,
2020-11-15,CN,,
2021-02-23,CN,,
2022-08-06,CO,,
2022-05-10,CO,,
2022-05-02,CO,,
2022-09-02,CO,,
2022-08-13,CO,,
2022-09-09,CO,,
2022-07-13,CO,,
2022-07-26,CR,,
2021-10-02,CR,,
2021-11-02,CR,,
2021-09-15,CR,,
2021-03-31,CR,,
2020-09-15,CR,,
2022-08-03,CR,,
2022-08-16,CR,,
2021-06-01,CR,,
2020-10-28,CU,,
2020-10-29,CU,,
2021-06-14,CU,,
2021-08-01,CU,,
2020-12-24,CU,,
2021-03-17,CU,,
2022-09-12,CU,,
2020-12-15,CU,,
2022-07-14,CU,,
2021-03-08,CU,,
2022-05-19,CU,,
2022-09-15,CU,,
2020-12-21,CU,,
2020-09-18,CU,,
2020-09-21,CV,,
2021-12-25,CV,,
2020-09-29,CV,,
2021-08-12,CV,,
2022-04-24,CV,,
2020-09-07,CV,,
2020-07-24,CV,,
2021-08-16,CW,,
2020-10-14,CW,,
2022-01-02,CW,,
2020-08-28,CW,,
2020-12-26,CW,,
2020-09-02,CW,,
2020-08-05,CW,,
2020-08-26,CW,,
2021-09-18,CX,,
2020-10-07,CX,,
2022-04-07,CX,,
2021-03-26,CX,,
2020-07-17,CX,,
2022-07-27,CY,,
2021-10-23,CY,,
2021-08-15,CY,,
2022-08-07,CY,,
2021-10-30,CY,,
2022-09-06,CY,,
2022-06-27,CY,,
2022-05-07,CY,,
2022-04-06,DE,,
2022-04-26,DE,,
2022-06-24,DE,,
2022-06-09,DE,,
2022-07-24,DJ,,
2021-06-16,DJ,,
2022-02-22,DJ,,
2021-01-15,DJ,,
2022-07-12,DJ,,
2022-08-09,DJ,,
2021-09-12,DJ,,
2021-07-08,DK,,
2021-06-08,DK,,
2021-06-07,DK,,
2021-05-25,DK,,
2020-10-30,DK,,
2020-12-23,DK,,
2022-01-12,DK,,
2022-08-05,DK,,
2022-01-03,DK,,
2022-06-13,DK,,
2022-07-08,DK,,
2020-08-17,DK,,
2021-01-12,DM,,
2022-07-12,DM,,
2021-12-04,DM,,
2021-09-08,DM,,
2022-09-16,DM,,
2022-03-30,DM,,
2022-01-23,DM,,
2021-10-01,DM,,
2021-04-06,DM,,
2021-03-23,DM,,
2022-04-02,DM,,
2021-11-29,DM,,
2022-01-03,DO,,
2021-01-04,DO,,
2020-09-02,DO,,
2021-01-05,DO,,
2021-09-04,DO,,
2021-11-19,DZ,,
2020-09-25,DZ,,
2021-07-26,DZ,,
2021-01-20,DZ,,
2022-02-28,DZ,,
2021-08-15,DZ,,
2022-09-17,DZ,,
2022-05-31,DZ,,
2021-12-26,EC,,
2022-03-30,EC,,
2022-06-22,EC,,
2022-05-28,EC,,
2021-08-16,EC,,
2022-06-01,EG,,
2021-03-08,EG,,
2022-05-26,EG,,
2021-09-05,EG,,
2021-10-27,EG,,
2020-10-29,EG,,
2022-01-16,EG,,
2022-09-10,EG,,
2020-09-09,EG,,
2021-10-17,EH,,
2021-10-24,EH,,
2022-03-07,EH,,
2022-04-27,EH,,
2020-11-07,EH,,
2021-04-15,EH,,
2022-01-23,EH,,
2021-10-10,EH,,
2022-09-12,EH,,
2021-05-08,EH,,
2021-08-04,ER,,
2022-07-15,ER,,
2021-05-12,ER,,
2021-09-28,ER,,
2022-06-24,ER,,
2021-01-04,ER,,
2021-07-05,ER,,
2021-12-09,ER,,
2021-11-28,ER,,
2021-03-15,ER,,
2022-08-31,ER,,
2021-01-10,ER,,
2020-08-23,ER,,
2022-07-13,ES,,
2022-07-22,ES,,
2022-06-12,ES,,
2021-12-17,ET,,
2021-11-13,ET,,
2021-01-01,ET,,
2020-12-25,ET,,
2020-08-07,ET,,
2021-10-13,ET,,
2022-02-01,FI,,
2022-08-29,FI,,
2021-07-15,FJ,,
2020-08-27,FJ,,
2022-06-05,FJ,,
2020-08-21,FJ,,
2020-11-20,FJ,,
2022-06-17,FJ,,
2021-08-10,FK,,
2021-06-15,FK,,
2022-03-05,FK,,
2021-06-25,FK,,
2021-03-17,FK,,
2021-09-06,FK,,
2020-12-22,FK,,
2021-06-24,FK,,
2022-07-06,FM,,
2021-08-08,FM,,
2022-01-23,FM,,
2020-08-24,FM,,
2022-09-11,FM,,
2020-07-06,FM,,
2022-07-03,FM,,
2021-08-03,FM,,
2020-08-19,FM,,
2022-03-25,FO,,
2022-02-15,FO,,
2021-08-18,FO,,
2021-04-11,FO,,
2020-08-08,FO,,
2021-12-27,FO,,
2020-08-21,FO,,
2022-01-15,FO,,
2021-09-14,FO,,
2022-05-07,FO,,
2021-10-28,FO,,
2020-07-25,FO,,
2021-09-12,FO,,
2022-02-01,FO,,
2022-07-12,GA,,
2022-07-21,GA,,
2022-03-12,GA,,
2022-05-30,GA,,
2021-03-05,GA,,
2021-05-07,GA,,
2022-04-28,GA,,
2021-03-25,GA,,
2022-07-27,GA,,
2022-03-30,GA,,
2021-08-27,GA,,
2020-12-15,GA,,
2022-06-20,GA,,
2022-09-03,GA,,
2020-12-02,GA,,
2022-02-24,GB,5.67,3.64
2021-05-03,GB,5.56,3.77
2020-08-22,GB,3.4,3.58
2022-02-08,GB,6.33,4.34
2021-03-13,GB,3.9,3.48
2021-01-04,GB,4.68,3.87
2022-04-06,GB,9.66,6.01
2022-09-03,GD,,
2022-05-15,GD,,
2020-07-25,GD,,
2021-04-16,GD,,
2022-08-20,GD,,
2021-05-28,GD,,
2021-11-22,GD,,
2020-08-23,GD,,
2021-05-09,GD,,
2021-01-23,GD,,
2022-08-05,GE,,
2021-01-27,GE,,
2021-11-21,GE,,
2021-08-04,GE,,
2020-11-09,GE,,
2022-01-24,GE,,
2021-11-14,GE,,
2022-02-08,GE,,
2022-03-20,GE,,
2020-10-28,GE,,
2022-03-22,GE,,
2022-06-09,GF,,
2022-07-17,GF,,
2021-03-31,GF,,
2022-08-26,GF,,
2022-06-16,GF,,
2022-03-04,GF,,
2021-07-15,GF,,
2022-04-23,GF,,
2021-08-25,GF,,
2022-08-03,GF,,
2021-09-30,GF,,
2021-07-12,GF,,
2022-03-21,GF,,
2020-09-04,GF,,
2022-04-02,GG,,
2021-11-27,GG,,
2022-06-10,GG,,
2022-08-21,GG,,
2020-10-08,GG,,
2022-03-02,GG,,
2022-02-24,GG,,
2021-03-11,GG,,
2022-01-26,GG,,
2020-09-24,GG,,
2021-09-15,GH,,
2021-04-02,GH,,
2022-07-23,GH,,
2021-05-21,GH,,
2021-02-17,GH,,
2022-02-21,GH,,
2021-01-10,GH,,
2020-12-12,GH,,
2022-06-23,GI,,
2020-11-19,GI,,
2020-11-06,GI,,
2021-05-10,GI,,
2021-09-24,GI,,
2022-01-22,GL,,
2020-12-14,GL,,
2022-06-28,GL,,
2021-01-26,GL,,
2021-03-18,GL,,
2020-08-09,GL,,
2022-03-12,GL,,
2021-11-27,GL,,
2021-04-14,GL,,
2022-04-14,GL,,
2020-07-26,GL,,
2022-02-24,GL,,
2020-08-20,GL,,
2021-05-01,GL,,
2021-03-17,GM,,
2021-11-02,GM,,
2021-01-23,GM,,
2020-12-02,GM,,
2021-06-19,GM,,
2021-01-08,GM,,
2021-05-05,GM,,
2020-12-05,GM,,
2020-08-28,GM,,
2022-08-08,GM,,
2022-03-24,GN,,
2021-07-29,GN,,
2020-11-01,GN,,
2020-08-23,GN,,
2022-08-24,GN,,
2021-04-12,GN,,
2022-02-08,GN,,
2021-01-26,GN,,
2022-06-15,GN,,
2021-08-30,GN,,
2021-03-12,GQ,,
2021-12-17,GQ,,
2022-09-04,GQ,,
2022-05-29,GQ,,
2021-09-18,GQ,,
2022-04-27,GQ,,
2021-04-07,GQ,,
2021-06-16,GR,,
2021-05-12,GR,,
2022-02-16,GR,,
2021-06-29,GR,,
2022-01-12,GR,,
2020-12-15,GR,,
2022-03-03,GR,,
2020-09-28,GR,,
2021-02-27,GR,,
2022-08-12,GR,,
2022-06-02,GS,,
2020-10-10,GS,,
2021-01-13,GS,,
2020-12-06,GS,,
2021-01-23,GS,,
2020-11-30,GS,,
2021-09-18,GS,,
2021-08-22,GS,,
2020-10-26,GS,,
2022-08-10,GS,,
2022-03-04,GT,,
2020-11-24,GT,,
2021-07-22,GT,,
2021-07-10,GT,,
2021-08-29,GT,,
2021-12-22,GT,,
2022-05-01,GT,,
2021-07-21,GT,,
2020-08-18,GU,,
2021-09-07,GU,,
2022-05-03,GU,,
2022-06-18,GU,,
2021-08-16,GU,,
2021-08-25,GU,,
2020-08-31,GU,,
2021-07-05,GU,,
2021-04-14,GW,,
2021-08-28,GW,,
2022-08-20,GW,,
2021-07-10,GW,,
2020-12-21,GW,,
2022-08-26,GW,,
2020-08-18,GW,,
2021-09-05,GW,,
2021-02-21,GW,,
2022-08-11,GY,,
2021-04-24,GY,,
2021-06-21,GY,,
2022-02-19,GY,,
2021-08-22,GY,,
2022-07-19,GY,,
2022-09-10,GY,,
2022-06-30,HK,,
2021-12-08,HK,,
2022-04-30,HK,,
2022-07-06,HK,,
2020-09-18,HM,,
2021-03-11,HM,,
2020-08-11,HM,,
2020-12-20,HM,,
2021-03-09,HM,,
2020-10-14,HM,,
2021-10-11,HM,,
2021-03-25,HM,,
2021-11-10,HN,,
2020-07-11,HN,,
2020-07-31,HN,,
2022-05-24,HN,,
2021-04-23,HN,,
2020-09-24,HN,,
2022-08-23,HN,,
2022-06-01,HN,,
2021-12-24,HN,,
2022-02-22,HN,,
2021-06-08,HN,,
2022-06-08,HR,,
2022-03-23,HR,,
2020-07-25,HR,,
2022-04-25,HR,,
2021-09-06,HR,,
2020-12-04,HR,,
2020-07-22,HR,,
2022-05-02,HT,,
2021-11-13,HT,,
2021-11-16,HT,,
2021-11-01,HT,,
2021-03-07,HT,,
2022-08-13,HT,,
2022-03-23,HT,,
2021-03-23,HT,,
2020-11-01,HT,,
2020-07-24,HU,,
2021-12-08,HU,,
2021-05-26,HU,,
2022-02-19,HU,,
2022-02-02,HU,,
2022-05-04,HU,,
2021-08-08,HU,,
2021-07-18,HU,,
2021-03-25,HU,,
2020-07-31,HU,,
2021-06-13,HU,,
2021-04-29,ID,,
2020-08-10,ID,,
2022-02-12,ID,,
2021-05-12,ID,,
2021-11-30,ID,,
2022-08-24,ID,,
2022-02-13,ID,,
2021-06-24,ID,,
2021-01-01,ID,,
